epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_accuracy,learning_rate
18,0.4007478354086403,0.44906346404806097,0.38798390661782406,0.30669305061406277,0.6617132985687002,0.39736247284615295,0.9958052939557015,5e-05
19,0.3903528562256398,0.4079098517590381,0.45847173066849406,0.36131144663754927,0.5454576544939204,0.5519498523245466,0.9950463518183282,5e-05
20,0.3890594056885661,0.4195520246916629,0.4269420212887703,0.3433634857548044,0.6718944577460594,0.4660240158121637,0.995778185255984,5e-05
21,0.3863263740453101,0.39774330657847384,0.4546694614468737,0.36228245179703894,0.5710726821042121,0.5339970114700338,0.9952826195574821,5e-05
22,0.38003804528986224,0.3965514229333147,0.46258376554605807,0.35541874899509107,0.47842439311615964,0.6061855808217474,0.9942958912950881,5e-05
23,0.37845403143695294,0.392114502635408,0.4779915655864046,0.376406137296494,0.5677305226947399,0.5617798110272022,0.9949730000597365,5e-05
24,0.37824251662001357,0.392365093243883,0.46373876739055553,0.35758816252680536,0.5466283735759715,0.5671593129951903,0.9946906515892516,5e-05
25,0.3753871613445173,0.39045719707265814,0.4619430053107282,0.364112498516098,0.5699487230245103,0.5411971471411117,0.9949186203327585,5e-05
26,0.3751897510453945,0.39020063680537204,0.48251761836891477,0.38275190466578973,0.6479215945335145,0.5334552436115894,0.9957115903813788,5e-05
27,0.3741694135406545,0.3952308119611537,0.46964278833029116,0.3715508136343449,0.5732838443302094,0.5573334270652305,0.9950137645640271,5e-05
28,0.36885584748655786,0.3866947505702364,0.4711500391205575,0.37460203635248734,0.5869902638678856,0.5496635135818035,0.9954095799872216,5e-05
29,0.3678225156005102,0.38670892633022147,0.4653085999678076,0.37321405461610957,0.6518922930068158,0.5219118246397176,0.9957078974297706,5e-05
30,0.36685056364490787,0.38267595178269326,0.4730844849612447,0.37525585626775537,0.6119450711189433,0.528862762485323,0.9954947207836394,2.5e-05
31,0.36190781600147715,0.3883630443126597,0.46612287883428816,0.3671174936313578,0.558273529435726,0.5609363336512383,0.9947835841077439,2.5e-05
32,0.3613129655140957,0.38632349416296535,0.4676417673521854,0.3716956164806764,0.5908653019590581,0.539565808436972,0.9950387832966257,2.5e-05
33,0.3596623209482841,0.3791743960786373,0.48801680707788847,0.38983226533820653,0.6299730146184881,0.5432977209541392,0.9954847782216174,2.5e-05
34,0.3571094722693203,0.3817787982047872,0.47114704787207146,0.3769828147721645,0.6525761998714285,0.51713161154875,0.9956809510575965,2.5e-05
35,0.3560870259658981,0.38017650836325706,0.4768358931906823,0.3760646448500757,0.5651538923699805,0.5701655767723971,0.9947758126766124,2.5e-05
36,0.35634998345875557,0.379393090276008,0.481046938674247,0.3777788315523178,0.5840865677975594,0.5657772951303645,0.9952223960389482,2.5e-05
37,0.358433204639049,0.37897197363224433,0.4772088537190823,0.37598489094129267,0.5688452606505536,0.5725289817820204,0.9949190667335023,1.25e-05
38,0.3525317108813133,0.3780011315929129,0.49428118971434043,0.3922632563304394,0.5893021102281327,0.5828625420306591,0.995208537324946,1.25e-05
39,0.3499074139212834,0.37829928829314863,0.47295044362545013,0.377895047531483,0.6372734105333369,0.5354581949241618,0.9955653332649393,1.25e-05
40,0.350680653830521,0.37995746192779944,0.4775035660330415,0.3823246629327031,0.626650185661113,0.5336073923959748,0.9955617214771028,1.25e-05
41,0.3477849249962632,0.37904464754652467,0.47600343728441336,0.38172170662621685,0.6357004946850716,0.5289972915952881,0.995624582818214,1.25e-05
42,0.34923566024722036,0.37939298850424746,0.4648988573598933,0.37459634985660817,0.6292805208804759,0.5173797549808675,0.995543398755662,6.25e-06
43,0.34606184105154214,0.3761891887543049,0.4782174507049217,0.3828754234833334,0.6187542943244285,0.5423515787808556,0.995460165307877,6.25e-06
44,0.346553408235084,0.37636783909290394,0.48155951436643846,0.38483706021676617,0.6055850310528532,0.5439603718695859,0.9953507565437479,6.25e-06
45,0.3436864824354194,0.3759704701443936,0.4809277886734664,0.38336495389446773,0.6060244716862415,0.5450374281177232,0.9954299115120097,6.25e-06
46,0.3444559537727414,0.37792575486162877,0.4793529361498066,0.3828828279336934,0.5829712634390973,0.5459538527016047,0.9952094301264337,3.125e-06
47,0.3447600204412264,0.38115446681671955,0.465033915766987,0.37305534884775154,0.6252586936697047,0.5153759237641087,0.9955429320639753,3.125e-06
48,0.34148661837778016,0.3793714484001728,0.47536440748483577,0.3816368106871526,0.6132661776339754,0.535507216217353,0.9954583594139587,3.125e-06
49,0.34404597363171685,0.37757913356131695,0.47887340378377574,0.384889184795763,0.6288030388507437,0.5256100271634969,0.9956072340620324,3.125e-06
50,0.3449623636503256,0.37910174182120787,0.47624642481321444,0.38205219504173227,0.6355584086255824,0.5259438848266312,0.9956314005750291,1.5625e-06
